Text,Class
'over songs by the beatles on my ipod',Pos
'i drank a whole carton of juice thats how depressed and sad i feel',Neg
'its your lifewhy not fill it with as much joy as possible bonnie st john quote much blessings smiles posemoti',Pos
'seems like its a nice day to clean my car messy beautifulday beautifulweather',Pos
'kashmir kawah tea iphonegraphy following',Pos
'negemoti it will be posemoti am for me too late sorry jen i hope someone put the vid on yt',Neg
'you know what hey thats ok i really like your favorites they fill me with joy',Pos
'just got my horn audition pieces in the mail posemoti dd foreveralone',Pos
'figuring out that its only weeks till my bday makes today a little better',Pos
'good day good people',Pos
'really tired of hurting negemoti',Neg
'having lunch after graduation family instadaily love inspirational graduate atlast',Pos
'unless those two factions come together itll never change',Neg
'knock me off plantation boyz',Pos
'i cant go anymore',Neg
'i miss you i miss you',Neg
'and this is what i get for joking around',Neg
'but on the bright side oh wait were in stevens point its never bright here rainy',Neg
'had the honor of playing league with tonight his vayne game is too stronk going thanks again baj threshop',Pos
'i only have a month left with some of you guys wow graduation',Neg
'i woke up really excited this morning i was like omg sneak peek thursday awesome and its been l8r still nothing',Neg
'twenty years grieving still via death loss grief bereave trauma tragedy share',Neg
'feeling like this is going to be a good day posemoti motivated yes',Pos
'on the verge of being brave and just ending my life',Neg
'days till i step foot in nola posemoti heart vacation',Pos
'today was a supercalafragalisticexpialadoshus day might just use that word in the announcements tomorrow posemoti positive goodday',Pos
'praying for family and friends of victims in waco and boston',Neg
'for once im proud of myself i didnt listen to people telling me i couldnt do it instead i pushed myself and got what i wanted',Pos
'congratulation to my dearest friend at accenture elizabeth ancheta for passing the licensure examination for teachers big smile posemoti',Pos
tired,Pos
'arkadasiz jury day in graphic design student boys girls days instagram',Pos
'nice meeting you sab igsuon posemoti',Pos
'nofilter tan drunk with',Pos
'omg best jumping lesson ever xxdd awesome best ahh grandmagonna videotape nexttime',Pos
'lol i left my ipod at school',Neg
'the sun is shinning tomorrow is friday and not only that but also pay day happybunny',Pos
'life quotes sad angry mad forgivness goodhearted positive smile',Pos
'cant wait for jmj in rio2013 cant stop thinking about it excited jumpy cantstop',Pos
'i definitely need to take pictures of it every angle since i wont be going back to her since shes in montreal',Neg
'finally graduated worthit chiropractic doctors',Pos
'yes mate been out the the steel horse cruising the essex countryside',Pos
'this girl posemoti beachbuddies freetuesdays',Pos
'nice weather yesterday so brought my sunglasses along to work think i may have jinxed myself greysky rain cold nosun',Neg
'legitimately having a breakdown',Neg
'last everything negemoti',Neg
'flowers birthday me photo colors',Pos
'photo for yesterdays memories todays love and tomorrows dreams i love you couple love',Pos
'sometimes when i close my eyes i cant see negemoti',Neg
'i literally stood there thinking for deciding if i wanted to wear makeup today',Neg
'i have never seen memorial service where after a speaker everyone applause them hawu our people shocked',Neg
'thinking back your dick was way too small bro ucfpinkparty ucfpinkparty',Neg
legend,Neg
'good morning angels sxyshred swag selfie sexy thursday jeremy inspiration life love',Pos
'worry never robs tomorrow of its sorrow it only saps today of its joy leo buscaglia',Pos
'i miss being on a sports team more than anything',Neg
'he looks so sad let me take you home bear posemoti teddy primordia',Neg
'i bet graduation will be the last time i see talk to some of my friends but true oh well',Neg
'best news i heard all week',Pos
'craving sour cream and onion chips i found some lucky yum',Pos
'pouring rain soccer',Pos
'yellow green fashion love smile',Pos
'our country is getting too good at dealing with tragedy',Neg
'looking forward to the sun pain bbq wine fromage that la france will bring days',Pos
'have you ever been so that you cant hold all of your hotdogs at the same time that you cried',Neg
'my beautiful loving wcw i love you bestever',Pos
'really want a warbler blazer but cant get one negemoti glee',Neg
'bristol reconsidered and offered me a place uni decisiontime',Pos
'i am burnt',Pos
'thankful for the little things blessed',Pos
'times one billion i just booked every second event',Pos
'gonna miss my beauty today going to miss you too sending you both me love',Neg
hee,Pos
'heres me not wanting to work tomorrow tired fuckwork',Neg
'speechless just dont understand how all these innocent ppl have anything to do politics or religion bostonmarathon',Neg
'instacollage ask insta animal dog animal funny hug love lovely honey cherie darling',Pos
'gerardogon96 ballet sylvia dancers dance conservatory actuacion smile pointes',Pos
'boston and now texas all in the same week whats wrong with the world nowadays sigh discouraged',Neg
'it aint that many real niggas left',Neg
'has been short listed to win the batsford prize oh my god im so happy batsfordprize',Pos
'oh my god i miss him so much',Neg
'i missed your follow spree negemoti',Neg
'im sorry for all the leia pictures she just makes me really and i hate that she is gone',Pos
'so many mixed emotions about today being my last day of classes for my freshmen year happy excited relieved fuckfinals',Neg
'throwback pizza evening familly',Pos
'i dont know why i expect people to be decent almost a waste of emotions after you show me your true colors fail betrayal',Neg
'good morning world work flow inspiration',Pos
'no comments',Neg
'just saw the video on texas wtf',Neg
'having the most relaxing night candlelit bath moisturised now watching theluckyone lovelife itsthelittlethings',Pos
'paul mccartney red hot chili peppers yeah yeah yeahs grizzly bear hall oates and young the giants outsidelands2013',Pos
'me friends fun igers friendship chill cute photooftheday smile gf best lovethem',Pos
'today concert of tdcc in monterrey and i couldnt go negemoti',Neg
'this is pushin',Pos
'got all the classes i wanted for senior year p',Pos
'i was there but you werent super goal friendzoned',Neg
'may god be with the ppl in waco texas day',Neg
'not even dogs like him',Neg
'listening to new song makes me want to see them all over again such a good track well done boys',Pos
'theres only like good looking girls at south',Neg
'waiting for that notice ill probably never get in my entire life',Neg
'marcos is going to buy me a dress lol cute yes',Pos
'such a good feeling knowing i can go to sleep and not set an alarm for the morning',Pos
'at the base of today what mattered was me blaring kristian stanfill and singing at the top of my lungs',Pos
'well that was an unexpectedly fun night',Pos
'so feckin pissed hate constant backshift',Neg
'ugh why not tell me this when i wanna get ready to go to bed',Neg
'im gonna be so lonely for a while thissucks mad',Neg
'we dont have any friends or followers futuremrsciccio lol',Neg
'dont mention it you have such a nice smile so smile and bring joy to those around you posemoti smile sun',Pos
'the awesome moment when youre leaving work at on a wednesday',Pos
'colis surprise ce matin merci jc posemoti tshirt jackdaniels alcool black alexs house',Pos
'this lunch really came in handy happy eating bestfriends fatass onthebus',Pos
'as more friends you have as more friends youre going disappoint some day',Neg
'suns already out in a good mood should be a good day',Pos
'me girls yesterday loodstcoffe beautiful hijab cool instapict instragam funlike',Pos
'a jump of pure joy thats one dog the simple joy of being a loved pet please like my page',Pos
'findingnemo true',Neg
'appy thursdays xx school kiss mirror',Pos
'why cant i have a flat stomach',Neg
'banging my hand against the board beside my bed to bug and only to remember its just an empty room beside me negemoti',Neg
'i miss bear dog',Neg
'palestinian civilians have been killed since the creation of israel yet no one cares but if americans die its on the headlines',Neg
'yeah nina fantasy posemoti cute',Pos
'ive only been home a few hours and i already want to be back in tunisia slightly right now',Neg
'starting my day in a great mood can i keep it i think so ive got the in my heart havefaith',Pos
'another explosion whats with all these explosions lately prayforamerica',Neg
'snow and no baseball dont mix',Neg
'aw negemoti cge po thank you posemoti',Pos
'my kids and i had the best snack at washington park today workflow gushers',Pos
