Text,Class
'i feel as if i have a hole in my heart',Neg
'if a girl chooses to smoke weed over you',Neg
'i feel dumb for tweeting that last night i must have been really tired cause i already knew we played houston sunday',Neg
'if couples traded phones for a day i bet of them would break up but true',Neg
'i feel alone lonely turtlet',Neg
'i feel alone in this world alone done',Neg
'i feel for all the victims in america mann',Neg
'i feel for all the victims in america love peace together',Neg
'i feel its kind of ironic that the group in our school students against destructive decisions are referred to as the sadd group',Neg
'i feel like i got million pounds on me',Neg
'i feel like i dont even have a best friend anymore oh well',Neg
'i feel like i have had enough reality',Neg
'i feel like i have all fake friends and a few of them are actually real too me',Neg
'i expect everyone to be an asshole if youre nice itll actually surprise me',Neg
'i feel like i cant get enough rest tired bed sleep',Neg
'i feel like curling up in a ball on the floor and crying right now brokenhearted',Neg
'i feel like a bit fashionable today but i only went to the dentist favoritenecklace necklace',Neg
'i feel like everything is going to go downhill soon',Neg
'i feel like a blackness is swallowing me whole tired depressed done',Neg
'i feel like congress are passive aggressive theyre not going to pass anything obama proposes just for to make him look ineffectual',Neg
'i feel like all the hard work from january to march just disappeared',Neg
'i enjoy reading old diwans sosweet the way thy miss thr belovd ones thy didnt hav any to chk on thm',Neg
'i enjoyed tonight so much this is what makes summer so hard saying goodbye and being separated from the people you love most',Neg
'i eat other things while im making dinner so that i dont eat a lot now and have more for lunch tomorrow',Neg
'i dont understand how people can be so mean',Neg
'i dont think your ever gonna notice me negemoti',Neg
'i dont understand how some of these white girls wear eye liner on the bottom and it doesnt smudge is it bc i have asian eyes',Neg
'i dont understand how these people that care so much about their lover can do the things they do behind their back',Neg
'i dont understand how some people can lie to or keep things from someone they care about',Neg
'i dont understand how you could be one person with her and another when shes not around',Neg
'i dont think tonight can get worse fuckthisnight wannajump offabuilding',Neg
'i dont think people realise families dont have a home anymore in texas from the explosion prayfortexas',Neg
'i dont think im going to find this hufflepuff earring before the con at least i have a backup plan but still',Neg
'i dont think ive had a happy dream in almost weeks now wakeupcrying scary dafuq',Neg
'i dont think my lab professor likes me',Neg
'i dont think i will ever forget the day my parents dropped me off at school freshman year of college unforgetable',Neg
'i feel like i have lost a friend tonight nochattime',Neg
'i dont understand whats wrong with this world monday was boston and today texas',Neg
'i dont wanna lose you now please',Neg
'i dont want to go back to work wahh i want to be in bed negemoti money workaholic help',Neg
'i dont want to go back to uni today packing uni dancer london',Neg
'i dont want to go to work because when i leave itll be the last time i see those kids',Neg
'id rather have school then see people without any where too go',Neg
'id rather go on hearing your lies then to go on living without you elvis areyoulonesome',Neg
'i dont wanna go home negemoti in a week ill be flying home negemoti i dont want to wah grumpy timeofmylife nz',Neg
'i dont want this anymore',Neg
'i dont want another kitty i want oliver',Neg
'i dont want freshman year to end',Neg
'i dont want mr max to leave negemoti last days with him today tomorrow',Neg
'i dont want her too leave spain exchange friends love goodbye iphone lovely prettygirls',Neg
'i hate that i love you so much love mixed emotions long hair legs id shoes',Neg
'i feel like im cheating on my jeep when i look and test drive other cars unfaithful',Neg
'i feel like im not even friends with my friends most of the time',Neg
'i find it hilarious that everyone says if me and roomed together we would kill each other lol sotrue',Neg
'i find it hilarius when people keep updating their fb statuses to get attention nobody comments',Neg
'i find people especially women whos social lifes revolve around alcohol pretty sad alcohol life wakeup',Neg
'if im struggling w an iphone then how do people w bigger phones like the galaxy still have pinkies firstworldproblems',Neg
'if im not mad or shitty at someone im horny or high',Neg
'if i had a penis then maybe scott would like me',Neg
'if i didnt message people first id regularly talk to maybe like people fact',Neg
'if i ever attemped to get a midnight snack my nonna would come out and whack me',Neg
'if i had a baby a nigga would be my last concern hoes these days dont no how to be independent',Neg
'if i got more followers i would have followers thats exciting but it wouldnt happen negemoti',Neg
'if i walk into one more wall in my own house this week im checking myself into the haha house for the rest of the spring allergies',Neg
'if i was a girl i would be such a whore',Neg
'if i was paid at an hourly minimum wage when studying at spahr id honestly have more money than i knew what to do with',Neg
'i forgot to post this yesterday somebody had a shoot out with the police it didnt end well',Neg
'i forgot my earfones at home fml',Neg
'i forgot to watch celebrity juice noo',Neg
'if someone would like to come give me a hug right now that would be great',Neg
'i found love once but it didnt last like how i expected hmm',Neg
'if i didnt have to be at school all day on i would totally be there smh',Neg
'i forgot i got pushed in mud in these toms',Neg
'if only we were in the week end i would ask a friend to come with me to the hospital but its not',Neg
'if my art teacher comes in here more time and pats me down angry',Neg
'if oomf wuda jus say hi right now my day week month year would be made',Neg
'if my life was a movie this would be the breakup scene dontgoscott packing crycrycry',Neg
'if only were to follow me nevergonnahappen depression whyme hessoperfect thatshouldbeme',Neg
'if only i met one of the lads before they got freaking famous impossible rant hatelife',Neg
'if i could have anyone in the entire world ill still be alone cause i dont trust anyone anymore af',Neg
'if hes into you hell show you once he sees you into him hes more likely to play you truth com',Neg
'if he fucked you over once what makes you think he wont do it again jacktotheass stupidhoes',Neg
'i feel lost and bored now that friday night lights is over',Neg
'ifeel with on the go',Neg
'i feel sad to my bestfriend negemoti hes falling inlove w girl pero ndi xa love nung girl negemoti',Neg
'i feel like theres a big hole left where you use to be i just hope your okay where ever you are',Neg
'i feel like social media has taken away the process of getting to know people for real and not judging them based on their tweets',Neg
'i feel like i need to start my life over at least parts of it see where the hell that gets me',Neg
'i feel like sometimes when you confess your feelings you that person arent the same like the connection is gone',Neg
